sale_id	sale_date_id	location_id	product_id	unit_price_usd	discount_pct	units_sold	discounted_price_usd	revenue_usd	fx_rate_id	revenue_local_currency	sale_metadata_id	customer_rating	costumer_id	return_status_id
APPL-00005294	11 April 2023	262	592	989.13	7	2	919.89	1839.78	16	237331.62	10		140	1
APPL-00001952	14 March 2022	85	592	1025.08	0	2	1025.08	2050.16	8	14843.16	25	4.8	33	1
APPL-00011236	20 August 2023	506	592	1074.24	3	2	1042.01	2084.02	37	2084.02	25	3.8	48	1
APPL-00007107	17 January 2022	332	591	6553.92	0	6	6553.92	39323.52	23	2221778.88	28			1
APPL-00011034	11 November 2023	486	591	7100.02	7	3	6603.02	19809.06	36	15649.16	38			2
APPL-00010308	21 April 2023	453	591	6548.87	10	1	5893.98	5893.98	33	207468.1	42	3		2
APPL-00008803	12 December 2024	390	591	6933.55	0	2	6933.55	13867.1	28	262088.19	10			1
APPL-00001242	18 August 2024	48	591	6811.38	0	2	6811.38	13622.76	5	67705.12	41			1
APPL-00008431	29 December 2022	382	591	7022.14	15	2	5968.82	11937.64	27	15996.44	18			1
APPL-00002428	19 March 2022	115	591	7445.74	10	5	6701.17	33505.85	10	231190.36	42	3.3		1
APPL-00009172	16 October 2022	408	591	7459.11	0	4	7459.11	29836.44	3	27449.52	39	4.4		1
APPL-00009607	10 August 2022	428	591	7414.96	5	4	7044.21	28176.84	31	24795.62	21	4.4		1
APPL-00009828	01 March 2023	437	591	7483.31	0	1	7483.31	7483.31	32	237969.26	24	3.1		1
APPL-00003771	27 March 2022	178	591	6624.41	0	1	6624.41	6624.41	12	51802.89	18	4.6		1
APPL-00009386	20 January 2023	419	591	6496.37	3	1	6301.48	6301.48	30	66480.61	33	3.5		1
APPL-00009941	13 October 2023	441	591	7001.58	7	1	6511.47	6511.47	32	207064.75	25	3.4		1
APPL-00001241	24 June 2024	48	590	460.07	5	4	437.07	1748.28	5	8688.95	33	3.5		1
APPL-00006646	07 September 2024	311	590	496.45	0	8	496.45	3971.6	20	6155980	26	3.3		1
APPL-00003318	23 September 2023	152	590	471.41	0	3	471.41	1414.23	3	1301.09	34			1
APPL-00007878	08 July 2023	362	590	494.93	0	2	494.93	989.86	25	90572.19	26			1
APPL-00003088	10 July 2022	141	590	536.32	3	3	520.23	1560.69	3	1435.83	4			1
APPL-00001615	14 March 2024	71	590	479	0	2	479	958	6	1302.88	21	3.2		1
APPL-00001297	21 November 2023	52	590	518.44	7	1	482.15	482.15	5	2396.29	36	3.9		3
APPL-00005954	25 July 2022	285	590	502.63	0	1	502.63	502.63	3	462.42	1	3.3		1
APPL-00006515	31 July 2022	306	590	496.87	7	1	462.09	462.09	20	716239.5	4			1
APPL-00001229	26 November 2022	48	589	1035.06	0	2	1035.06	2070.12	5	10288.5	34		68	1
APPL-00006814	22 August 2022	319	589	1138.97	0	1	1138.97	1138.97	21	12130.03	29	4	104	1
APPL-00001696	25 March 2022	76	589	1158.59	0	2	1158.59	2317.18	6	3151.36	3		52	1
APPL-00001871	21 December 2022	82	589	1052.46	5	3	999.84	2999.52	7	2879539.2	39	4.8	133	1
APPL-00005837	13 April 2022	281	589	1123.97	0	6	1123.97	6743.82	18	115656.51	19	3.3	129	1
APPL-00004248	08 March 2023	212	589	1020.94	0	4	1020.94	4083.76	14	64115032	9		53	1
APPL-00010790	10 October 2023	471	588	818.94	15	1	696.1	696.1	35	2554.69	2		103	1
APPL-00005142	14 March 2023	257	588	804.07	0	1	804.07	804.07	15	120449.69	32	3.3	29	1
APPL-00002208	25 March 2022	106	588	787.63	5	1	748.25	748.25	9	2963070	12	4.6	84	1
APPL-00001228	13 September 2022	48	588	816.75	10	1	735.08	735.08	5	3653.35	10	3.8	40	1
APPL-00001223	08 October 2024	47	587	749.87	0	1	749.87	749.87	5	3726.85	23		51	1
APPL-00010506	28 April 2022	461	587	748.75	2	2	733.77	1467.54	34	44759.97	14	4.8	64	1
APPL-00008582	15 September 2022	383	587	736.16	15	2	625.74	1251.48	28	23652.97	21	4.9	92	1
APPL-00010002	07 March 2024	443	587	738.44	2	1	723.67	723.67	32	23012.71	22	3.9	63	3
APPL-00009006	27 March 2022	399	586	1960.22	10	3	1764.2	5292.6	29	7028572.8	38			1
APPL-00010426	08 March 2023	458	586	1916.06	0	2	1916.06	3832.12	34	116879.66	5			1
APPL-00009538	19 February 2023	425	586	2068	15	2	1757.8	3515.6	30	37089.58	12			1
APPL-00010863	07 October 2024	475	586	2110.52	0	3	2110.52	6331.56	36	5001.93	34			1
APPL-00008479	17 October 2023	382	586	2151.75	0	7	2151.75	15062.25	27	20183.42	41			1
APPL-00011069	03 November 2023	489	586	1969.45	0	5	1969.45	9847.25	37	9847.25	21	4.1		1
APPL-00001946	17 May 2024	84	586	2052.05	3	2	1990.49	3980.98	7	3821740.8	2	5		1
APPL-00008456	20 May 2023	382	586	2012.56	15	2	1710.68	3421.36	27	4584.62	7	4		1
APPL-00007955	19 July 2023	366	586	1972.59	0	2	1972.59	3945.18	25	360983.97	26	3.8		1
APPL-00007065	24 December 2023	330	586	1867.14	3	1	1811.13	1811.13	22	505305.27	17	4.2		1
APPL-00010635	26 October 2023	466	586	2045.63	7	1	1902.44	1902.44	35	6981.95	22	4.8		1
APPL-00001220	21 August 2024	47	586	1846.35	10	1	1661.71	1661.71	5	8258.7	40	4.2		1
APPL-00003283	20 October 2022	151	586	1922.21	3	1	1864.54	1864.54	3	1715.38	10			1
APPL-00002897	05 January 2024	133	586	2112.73	10	1	1901.46	1901.46	11	58755.11	42			1
APPL-00010298	15 January 2022	453	586	2047.43	7	1	1904.11	1904.11	33	67024.67	25			1
APPL-00008296	22 March 2022	380	586	1857.02	15	1	1578.47	1578.47	26	5919.26	36			1
APPL-00007480	14 October 2022	346	586	1990.67	15	1	1692.07	1692.07	24	6717.52	23			1
APPL-00001217	26 March 2024	47	585	720.22	0	4	720.22	2880.88	5	14317.97	23	3.4	106	1
APPL-00010925	02 December 2022	480	585	698.6	2	2	684.63	1369.26	36	1081.72	2	3.9	59	1
APPL-00008652	17 April 2022	386	585	753.96	5	1	716.26	716.26	28	13537.31	26	3.3	103	1
APPL-00010408	16 July 2024	457	584	956.86	7	3	889.88	2669.64	34	81424.02	12		65	1
APPL-00005253	23 November 2022	261	584	860.34	0	3	860.34	2581.02	16	332951.58	31	3.1	56	1
APPL-00001216	20 January 2024	47	584	942.3	0	1	942.3	942.3	5	4683.23	22	3.4	132	1
APPL-00006634	26 September 2023	311	584	854.62	10	2	769.16	1538.32	20	2384396	5	4.3	106	1
APPL-00001212	12 September 2023	47	583	455.31	0	2	455.31	910.62	5	4525.78	27		68	1
APPL-00009747	16 May 2022	434	583	443.13	3	2	429.84	859.68	31	756.52	25	4.2	52	1
APPL-00009807	07 September 2023	436	583	451.6	0	3	451.6	1354.8	32	43082.64	9		80	1
APPL-00009651	21 January 2022	430	583	459.31	15	1	390.41	390.41	31	343.56	26	3.8	49	2
APPL-00006553	22 April 2022	308	583	411.93	0	2	411.93	823.86	20	1276983	8	4.8	61	3
APPL-00007576	11 February 2022	350	582	1118.84	2	2	1096.46	2192.92	24	8705.89	37	3.7		1
APPL-00004245	01 September 2022	212	582	1174.22	15	1	998.09	998.09	14	15670013	41	3.3		3
APPL-00006994	18 June 2024	327	582	1090.75	0	2	1090.75	2181.5	22	608638.5	20			1
APPL-00005022	31 October 2022	251	582	1173.81	0	3	1173.81	3521.43	15	527510.21	14	3.2		1
APPL-00004970	25 December 2022	248	582	1184.89	0	3	1184.89	3554.67	15	532489.57	7	3.3		1
APPL-00003398	12 August 2022	157	582	1109.49	0	3	1109.49	3328.47	3	3062.19	42	4.1		1
APPL-00005762	26 November 2022	278	582	1085.05	3	2	1052.5	2105	18	36100.75	11	4.2		1
APPL-00001561	18 February 2024	68	582	1028.09	2	2	1007.53	2015.06	6	2740.48	31	4.7		1
APPL-00004968	18 October 2022	248	582	1130.13	0	1	1130.13	1130.13	15	169293.47	34	4.1		1
APPL-00004202	04 January 2022	210	582	1108.59	0	1	1108.59	1108.59	14	17404863	29	3.7		1
APPL-00010854	07 June 2023	475	582	1132.02	5	1	1075.42	1075.42	36	849.58	28	4.9		1
APPL-00001210	30 April 2023	47	582	1162.14	10	1	1045.93	1045.93	5	5198.27	3	3.2		1
APPL-00003978	12 October 2024	186	582	1182.22	2	1	1158.58	1158.58	13	96741.43	33			1
APPL-00001850	15 August 2023	81	582	1157.35	0	1	1157.35	1157.35	7	1111056	15			1
APPL-00009633	15 April 2023	429	581	949.23	0	4	949.23	3796.92	31	3341.29	39	4.1	45	1
APPL-00009938	25 April 2023	441	581	1009.38	10	1	908.44	908.44	32	28888.39	15	5	88	1
APPL-00001208	17 December 2022	47	581	995.09	0	1	995.09	995.09	5	4945.6	10		125	1
APPL-00010542	25 March 2022	463	581	1005.37	3	1	975.21	975.21	34	29743.91	35	3.8	95	1
APPL-00002361	07 January 2022	112	581	1071.5	0	3	1071.5	3214.5	9	12729420	7	4.7	52	1
APPL-00001339	16 March 2022	55	581	983.28	0	1	983.28	983.28	5	4886.9	36	3.7	65	1
APPL-00002904	06 October 2024	133	580	804.48	3	1	780.35	780.35	11	24112.81	33	3.4	42	1
APPL-00001207	15 November 2022	47	580	843.46	2	1	826.59	826.59	5	4108.15	19	4.9	92	1
APPL-00009162	03 May 2022	407	580	820.17	0	2	820.17	1640.34	3	1509.11	1	3.6	42	1
APPL-00010292	09 December 2024	452	580	735.16	15	1	624.89	624.89	33	21996.13	6	3.7	108	2
APPL-00008245	28 March 2022	378	579	590.4	7	1	549.07	549.07	26	2059.01	20	3.7	101	1
APPL-00006595	12 February 2024	309	579	624.16	7	1	580.47	580.47	20	899728.5	2		119	1
APPL-00001202	20 February 2022	47	579	608.37	0	1	608.37	608.37	5	3023.6	37	3.9	76	1
APPL-00011393	12 December 2024	515	579	579.71	0	2	579.71	1159.42	38	28405790	16	4.2	132	1
APPL-00008779	06 April 2023	390	579	592.48	2	1	580.63	580.63	28	10973.91	18	3.5	45	2
APPL-00003756	04 June 2023	177	578	855.13	5	1	812.37	812.37	12	6352.73	10	4.2	89	2
APPL-00009273	22 August 2024	414	578	934.51	0	3	934.51	2803.53	3	2579.25	12	3.3	132	1
APPL-00001876	13 May 2023	82	578	963.58	0	3	963.58	2890.74	7	2775110.4	30	3.7	96	1
APPL-00001200	22 February 2024	46	578	891.24	7	6	828.85	4973.1	3	4575.25	22	4.2	80	1
APPL-00005466	14 November 2024	267	578	877.65	0	1	877.65	877.65	17	4133.73	25		45	2
APPL-00007251	03 August 2024	337	578	895.3	15	1	761	761	23	42996.5	22	3.1	27	1
APPL-00004599	30 November 2024	226	577	846.47	0	1	846.47	846.47	3	778.75	40	3.7	74	1
APPL-00001192	17 April 2023	46	577	845.03	2	1	828.13	828.13	3	761.88	27	3.6	131	1
APPL-00001536	30 December 2022	67	577	851.28	0	8	851.28	6810.24	6	9261.93	12	4.5	26	1
APPL-00003496	25 January 2022	163	577	859.52	2	4	842.33	3369.32	3	3099.77	31	4.8	13	1
APPL-00009979	11 March 2022	443	576	495.09	5	2	470.34	940.68	32	29913.62	8			1
APPL-00006738	06 June 2024	315	576	473.22	7	2	440.09	880.18	21	9373.92	40			1
APPL-00004975	03 January 2024	248	576	469.32	0	3	469.32	1407.96	15	210912.41	8			1
APPL-00010415	05 April 2022	458	576	513.53	0	4	513.53	2054.12	34	62650.66	41	4.2		1
APPL-00001190	04 January 2023	46	576	508.98	0	2	508.98	1017.96	3	936.52	30	3.2		1
APPL-00005300	02 April 2024	262	576	511.93	0	1	511.93	511.93	16	66038.97	33	4.1		1
APPL-00007825	05 September 2022	360	576	484.48	0	1	484.48	484.48	3	445.72	40	4		1
APPL-00003147	18 September 2022	143	576	461.64	10	1	415.48	415.48	3	382.24	41	3.4		1
APPL-00001184	19 September 2024	45	575	742.03	3	1	719.77	719.77	3	662.19	32	3.4		1
APPL-00003599	16 July 2023	169	575	757.44	15	1	643.82	643.82	3	592.31	37	4.6		3
APPL-00007110	13 March 2022	332	575	773.8	0	4	773.8	3095.2	23	174878.8	9			1
APPL-00005629	25 June 2022	273	575	778.21	0	5	778.21	3891.05	17	18326.85	2	4.1		1
APPL-00004375	21 February 2023	217	575	756.68	0	3	756.68	2270.04	14	35639628	19	4.8		1
APPL-00006501	19 February 2023	305	575	848.68	5	2	806.25	1612.5	20	2499375	23	4.3		1
APPL-00011144	28 January 2023	497	575	861.33	0	1	861.33	861.33	37	861.33	24	4.8		1
APPL-00004671	29 December 2024	230	575	796.16	0	1	796.16	796.16	3	732.47	2	3.5		1
APPL-00007599	19 March 2022	351	575	810.36	3	6	786.05	4716.3	24	18723.71	22			3
APPL-00007709	03 September 2024	355	574	7198.93	7	1	6695	6695	3	6159.4	29			2
APPL-00008113	24 June 2024	372	574	6743.95	3	1	6541.63	6541.63	26	24531.11	29	4.3		2
APPL-00002001	18 February 2022	89	574	7023.79	0	2	7023.79	14047.58	8	101704.48	23			1
APPL-00010315	15 February 2024	453	574	6867.61	3	2	6661.58	13323.16	33	468975.23	13			1
APPL-00010536	15 February 2024	462	574	7123.09	2	4	6980.63	27922.52	34	851636.86	8			1
APPL-00008536	03 July 2024	382	574	6742.26	0	5	6742.26	33711.3	27	45173.14	24	5		1
APPL-00003731	10 April 2024	176	574	7441.19	0	8	7441.19	59529.52	12	465520.85	12	4.3		1
APPL-00001183	27 July 2024	45	574	7070.63	0	4	7070.63	28282.52	3	26019.92	4	3.6		1
APPL-00006439	17 October 2023	302	574	7039.24	7	1	6546.49	6546.49	20	10147059.5	24	4.8		1
APPL-00001891	31 October 2024	82	574	7125.33	7	1	6626.56	6626.56	7	6361497.6	21	3.2		1
APPL-00009866	21 October 2024	438	574	6466.51	7	1	6013.85	6013.85	32	191240.43	14	3.8		1
APPL-00010801	13 September 2024	471	574	7526.24	0	4	7526.24	30104.96	35	110485.2	14	3.4		1
APPL-00007012	07 March 2023	328	574	7031.11	7	4	6538.93	26155.72	22	7297445.88	14	3.6		1
APPL-00010503	15 December 2024	460	574	7533.28	10	4	6779.95	27119.8	34	827153.9	42	4.4		1
APPL-00001180	25 May 2024	45	573	713.03	0	2	713.03	1426.06	3	1311.98	20		54	1
APPL-00003796	27 May 2024	178	573	743.49	3	1	721.19	721.19	12	5639.71	4	4.6	93	1
APPL-00008591	25 October 2023	383	573	674.66	0	1	674.66	674.66	28	12751.07	36		74	2
APPL-00005262	12 December 2023	261	573	650.27	2	1	637.26	637.26	16	82206.54	17	4.6	128	1
APPL-00003740	07 November 2024	176	573	739.07	7	4	687.34	2749.36	12	21500	31		121	1
APPL-00009429	30 November 2024	420	573	650.59	0	1	650.59	650.59	30	6863.72	17	3.8	45	1
APPL-00001883	17 December 2023	82	573	683.44	0	1	683.44	683.44	7	656102.4	23	3.2	30	1
APPL-00003666	12 June 2022	173	573	717.52	10	1	645.77	645.77	3	594.11	5	3.1	95	1
APPL-00002862	15 December 2022	132	573	744.45	7	1	692.34	692.34	11	21393.31	30	3.4	67	1
APPL-00002745	25 June 2024	127	572	620.71	0	1	620.71	620.71	11	19179.94	19	4.1		1
APPL-00003692	01 May 2023	175	572	628.33	2	2	615.76	1231.52	12	9630.49	22	3.4		3
APPL-00007332	14 May 2022	341	572	638.84	0	6	638.84	3833.04	23	216566.76	19	4.2		1
APPL-00009496	13 January 2024	423	572	581.28	15	4	494.09	1976.36	30	20850.6	7	3.4		1
APPL-00004917	18 May 2024	245	572	597.21	3	2	579.29	1158.58	15	173555.28	18	4.1		1
APPL-00001544	21 February 2024	67	572	580.09	3	2	562.69	1125.38	6	1530.52	3	4.1		1
APPL-00009920	15 May 2024	440	572	607.45	0	1	607.45	607.45	32	19316.91	19	3.1		1
APPL-00005454	21 July 2023	267	572	593.83	0	1	593.83	593.83	17	2796.94	21	4.6		1
APPL-00003178	24 January 2024	144	572	588.34	5	1	558.92	558.92	3	514.21	38	4.1		1
APPL-00001175	15 September 2023	45	572	632.68	2	1	620.03	620.03	3	570.43	8	3.5		1
APPL-00010750	08 September 2022	470	572	646.47	2	1	633.54	633.54	35	2325.09	39	4.7		1
APPL-00007732	29 May 2024	356	572	619.16	5	1	588.2	588.2	3	541.14	17			1
APPL-00004677	29 July 2022	231	572	623.6	5	1	592.42	592.42	3	545.03	41			1
APPL-00001308	24 October 2024	52	572	600.23	15	1	510.2	510.2	5	2535.69	16			1
APPL-00009040	30 September 2022	400	571	2017.23	0	1	2017.23	2017.23	29	2678881.44	2	4.9		1
APPL-00008842	17 May 2023	392	571	2015.49	0	6	2015.49	12092.94	29	16059424.32	28	4.7		1
APPL-00003478	27 June 2022	162	571	2065.88	2	4	2024.56	8098.24	3	7450.38	8	4.3		1
APPL-00010247	13 May 2023	451	571	2065.76	10	3	1859.18	5577.54	33	196329.41	36	4.2		1
APPL-00002525	17 January 2023	119	571	2079.61	5	3	1975.63	5926.89	10	40895.54	1	3.5		1
APPL-00004761	24 August 2024	236	571	1973.01	0	2	1973.01	3946.02	3	3630.34	38	4		1
APPL-00010977	04 July 2024	482	571	1898.27	0	5	1898.27	9491.35	36	7498.17	34			1
APPL-00004226	22 April 2023	211	571	1915.47	0	1	1915.47	1915.47	14	30072879	42	3.5		1
APPL-00001484	26 August 2024	63	571	2089.44	2	1	2047.65	2047.65	6	2784.8	35	4.6		3
APPL-00001169	08 December 2022	45	571	1966.25	10	1	1769.62	1769.62	3	1628.05	31	4.1		1
APPL-00010916	14 November 2023	479	571	2102.17	15	1	1786.84	1786.84	36	1411.6	19	3.5		1
APPL-00005941	31 December 2023	284	571	2095.62	7	1	1948.93	1948.93	3	1793.02	27			1
APPL-00001179	23 May 2024	45	571	1969.43	10	1	1772.49	1772.49	3	1630.69	27			1
APPL-00010167	31 July 2022	449	570	1215.06	0	1	1215.06	1215.06	33	42770.11	17	4.6		1
APPL-00002698	04 September 2022	126	570	1347.75	2	4	1320.8	5283.2	11	163250.88	24	4.7		3
APPL-00001167	19 August 2022	45	570	1267.07	0	1	1267.07	1267.07	3	1165.7	12	3.4		2
APPL-00003387	03 January 2024	156	570	1283.01	2	2	1257.35	2514.7	3	2313.52	40			1
APPL-00006544	04 February 2024	307	570	1241.4	0	3	1241.4	3724.2	20	5772510	18			1
APPL-00007938	27 January 2024	365	570	1277.32	0	5	1277.32	6386.6	25	584373.9	4	4.4		1
APPL-00002078	13 October 2024	96	570	1345.34	0	5	1345.34	6726.7	8	48701.31	39	4.6		1
APPL-00004715	18 December 2022	234	570	1219.58	0	4	1219.58	4878.32	3	4488.05	34	3.4		1
APPL-00007398	09 January 2023	343	570	1341.3	0	4	1341.3	5365.2	24	21299.84	29	3		1
APPL-00005098	28 December 2022	255	570	1373.01	0	3	1373.01	4119.03	15	617030.69	41	4.9		1
APPL-00009029	22 October 2024	399	570	1353.26	0	1	1353.26	1353.26	29	1797129.28	25	3.9		1
APPL-00008681	02 March 2022	387	570	1218.43	0	1	1218.43	1218.43	28	23028.33	12	4.4		1
APPL-00008284	20 July 2024	379	570	1291.77	0	1	1291.77	1291.77	26	4844.14	6	4.2		1
APPL-00005576	03 April 2023	271	570	1365.82	0	1	1365.82	1365.82	17	6433.01	19	4.1		1
APPL-00001717	28 March 2022	77	570	1383.26	0	1	1383.26	1383.26	7	1327929.6	1	3.2		1
APPL-00006071	14 August 2024	289	570	1394.1	2	1	1366.22	1366.22	3	1256.92	19	4.5		1
APPL-00005741	27 March 2023	277	570	1330.24	2	1	1303.64	1303.64	18	22357.43	34	3.1		1
APPL-00010418	08 August 2022	458	570	1253.56	0	1	1253.56	1253.56	34	38233.58	9			1
APPL-00006728	29 March 2023	315	570	1338.57	0	1	1338.57	1338.57	21	14255.77	22			1
APPL-00006054	25 October 2022	289	570	1229.74	0	1	1229.74	1229.74	3	1131.36	12			1
APPL-00006236	29 January 2024	295	569	600.44	0	1	600.44	600.44	19	978.72	40			1
APPL-00003255	09 February 2024	149	569	638.65	0	2	638.65	1277.3	3	1175.12	11	4.1		1
APPL-00001165	28 July 2022	45	569	553.7	0	1	553.7	553.7	3	509.4	40	4.3		1
APPL-00006036	10 May 2023	288	569	634.17	15	1	539.04	539.04	3	495.92	26	3.9		1
APPL-00009624	08 June 2024	428	569	579.45	3	1	562.07	562.07	31	494.62	3	4.8		1
APPL-00001331	18 January 2023	54	569	564.53	7	1	525.01	525.01	5	2609.3	5	4.8		1
APPL-00004394	11 July 2022	218	569	556.89	2	1	545.75	545.75	3	502.09	27			1
APPL-00010710	25 September 2024	468	569	555.07	10	1	499.56	499.56	35	1833.39	37			1
APPL-00008285	21 July 2024	379	569	571.62	2	1	560.19	560.19	26	2100.71	18			1
APPL-00008123	09 May 2022	373	569	636.1	0	1	636.1	636.1	26	2385.38	2			1
APPL-00010814	13 January 2024	472	569	564.88	5	3	536.64	1609.92	36	1271.84	9	4.3		1
APPL-00001577	05 October 2023	69	569	566.98	0	1	566.98	566.98	6	771.09	30			1
APPL-00010834	01 November 2024	473	568	781.49	3	1	758.05	758.05	36	598.86	37	4.3	114	1
APPL-00002843	09 July 2023	131	568	769.25	0	2	769.25	1538.5	11	47539.65	34	3.5	74	1
APPL-00008617	16 March 2023	384	568	817.06	0	1	817.06	817.06	28	15442.43	25		52	3
APPL-00001160	10 February 2022	45	568	846	0	3	846	2538	3	2334.96	13	4.4	62	3
APPL-00008651	19 February 2022	386	567	837.72	0	2	837.72	1675.44	28	31665.82	41	3.6	40	1
APPL-00007244	26 September 2023	337	567	833.34	0	2	833.34	1666.68	23	94167.42	19	5	65	1
APPL-00001158	25 August 2024	44	567	770.78	0	2	770.78	1541.56	3	1418.24	37	3.6	49	1
APPL-00003661	13 June 2024	172	567	858.75	2	1	841.57	841.57	3	774.24	25	4.6	57	3
APPL-00004557	13 May 2022	225	566	929.23	7	1	864.18	864.18	3	795.05	6		51	1
APPL-00001145	12 July 2022	44	566	885.26	7	1	823.29	823.29	3	757.43	29	4.4	115	1
APPL-00008828	13 January 2022	392	566	847.52	7	1	788.19	788.19	29	1046716.32	4	4.9	120	1
APPL-00002763	05 August 2023	128	566	874.64	0	2	874.64	1749.28	11	54052.75	25	4.6	69	1
APPL-00002818	21 February 2024	130	566	863.79	15	3	734.22	2202.66	11	68062.19	22	4.6	91	1
APPL-00005139	25 August 2022	257	566	946.78	0	4	946.78	3787.12	15	567310.58	29	4.6	121	1
APPL-00001164	30 April 2022	45	565	429.93	0	1	429.93	429.93	3	395.54	16	3.8	43	1
APPL-00006238	08 February 2024	295	565	437.93	0	1	437.93	437.93	19	713.83	11	3.1	71	1
APPL-00001905	29 November 2022	83	565	443.3	2	1	434.43	434.43	7	417052.8	42	3.4	35	1
APPL-00001144	21 June 2022	44	565	459.21	0	2	459.21	918.42	3	844.95	35		125	1
APPL-00010727	28 May 2023	469	565	415.46	15	3	353.14	1059.42	35	3888.07	22		122	1
APPL-00007295	28 May 2023	339	565	416.92	15	4	354.38	1417.52	23	80089.88	3	3.7	124	1
APPL-00001870	28 November 2022	82	564	652.74	0	2	652.74	1305.48	7	1253260.8	10	4.3	71	1
APPL-00001132	29 December 2023	43	564	654.45	7	1	608.64	608.64	3	559.95	29	4.7	90	1
APPL-00006025	16 March 2022	288	564	702.87	7	3	653.67	1961.01	3	1804.13	23		91	1
APPL-00004421	03 March 2023	219	564	647.68	3	3	628.25	1884.75	3	1733.97	30		68	1
APPL-00007640	20 September 2024	352	564	753.03	0	5	753.03	3765.15	3	3463.94	26	4	106	1
APPL-00001129	18 October 2023	43	563	815.24	15	1	692.95	692.95	3	637.51	9	5	36	1
APPL-00005696	15 August 2024	275	563	840.61	5	2	798.58	1597.16	18	27391.29	2		125	1
APPL-00006720	13 February 2022	315	563	783.01	15	3	665.56	1996.68	21	21264.64	38	4.5	100	1
APPL-00008039	17 September 2023	369	563	765.42	7	1	711.84	711.84	25	65133.36	42		112	3
APPL-00004848	24 January 2023	241	562	672.92	0	4	672.92	2691.68	3	2476.35	5	4.3	45	1
APPL-00001466	17 June 2024	62	562	699.89	5	1	664.9	664.9	6	904.26	21		134	1
APPL-00009431	03 January 2022	421	562	667.08	0	1	667.08	667.08	30	7037.69	37	5	124	1
APPL-00009928	07 July 2022	441	562	717.28	3	2	695.76	1391.52	32	44250.34	30	3.4	133	1
APPL-00001126	17 January 2023	43	562	678.85	15	3	577.02	1731.06	3	1592.58	4	3.2	60	3
APPL-00007641	06 November 2024	352	561	1138	0	2	1138	2276	3	2093.92	11	5	131	3
APPL-00001125	04 December 2022	43	561	1080.93	7	1	1005.26	1005.26	3	924.84	25		54	1
APPL-00003415	12 May 2022	158	561	1025.75	0	5	1025.75	5128.75	3	4718.45	20	3.8	66	1
APPL-00001116	25 September 2024	42	560	777.82	15	2	661.15	1322.3	3	1216.52	34		80	1
APPL-00007622	31 May 2022	352	560	850.04	2	2	833.04	1666.08	3	1532.79	11	3.9	100	1
APPL-00003992	03 November 2024	188	560	738.28	10	3	664.45	1993.35	13	166444.73	35	3.7	128	1
APPL-00001115	26 August 2024	42	559	559.91	7	1	520.72	520.72	3	479.06	38		102	1
APPL-00008361	09 April 2022	382	559	620.03	0	1	620.03	620.03	27	830.84	24		36	1
APPL-00001790	11 May 2023	79	558	765.57	3	1	742.6	742.6	7	712896	33	5		3
APPL-00001112	30 June 2024	42	558	823.43	0	1	823.43	823.43	3	757.56	42			3
APPL-00011377	15 September 2023	515	558	804.6	2	1	788.51	788.51	38	19318495	5			3
APPL-00003394	05 December 2024	156	558	792.2	15	5	673.37	3366.85	3	3097.5	6			1
APPL-00011133	15 January 2023	496	558	831.15	15	1	706.48	706.48	37	706.48	4			1
APPL-00002755	17 June 2022	128	557	913.35	0	1	913.35	913.35	11	28222.51	40	4.8	113	1
APPL-00006734	12 December 2023	315	557	916.71	0	2	916.71	1833.42	21	19525.92	4	4.7	56	1
APPL-00004311	14 October 2024	214	557	850.79	0	2	850.79	1701.58	14	26714806	7	3.4	44	1
APPL-00001109	25 February 2024	42	557	877.6	3	6	851.27	5107.62	3	4699.01	20	4.9	123	1
